time_us,throttle_a,throttle_b,duty_u,duty_v,duty_w,i_a,i_b,i_c,theta_e,omega_e
295297,0.52563781,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
295397,0.52585208,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
295497,0.52606636,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
295597,0.52628064,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
295697,0.52649486,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
295797,0.52670914,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
295897,0.52692342,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
295997,0.52713764,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
296097,0.52735186,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
296197,0.52756613,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
296297,0.52778041,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
296397,0.52799469,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
296497,0.52820897,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
296597,0.52842319,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
296697,0.52863741,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
296797,0.52885169,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
296897,0.52906597,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
296997,0.52928019,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
297097,0.52949446,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
297197,0.52970874,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
297297,0.52992302,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
297397,0.53013724,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
297497,0.53035152,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
297597,0.53056574,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
297697,0.53078002,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
297797,0.5309943,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
297897,0.53120852,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
297997,0.53142279,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
298097,0.53163701,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
298197,0.53185129,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
298297,0.53206557,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
298397,0.53227985,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
298497,0.53249407,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
298597,0.53270835,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
298697,0.53292263,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
298797,0.53313684,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
298897,0.53335106,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
298997,0.53356534,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
299097,0.53377962,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
299197,0.5339939,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
299297,0.53420818,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
299397,0.5344224,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
299497,0.53463662,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
299597,0.5348509,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
299697,0.53506517,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
299797,0.53527939,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
299897,0.53549367,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
299997,0.53570795,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
300097,0.53592217,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
300197,0.53613645,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
300296,0.53635073,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
300396,0.53656495,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
300496,0.53677917,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
300596,0.53699344,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
300696,0.53720772,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
300796,0.53742194,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
300896,0.53763622,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
300996,0.5378505,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
301096,0.53806472,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
301196,0.538279,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
301296,0.53849328,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
301396,0.53870749,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
301496,0.53892177,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
301596,0.53913605,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
301696,0.53935027,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
301796,0.53956449,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
301896,0.53977877,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
301996,0.53999305,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
302096,0.54020733,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
302196,0.54042161,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
302296,0.54063582,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
302396,0.5408501,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
302496,0.54106432,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
302596,0.5412786,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
302696,0.54149282,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
302796,0.5417071,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
302896,0.54192138,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
302996,0.54213566,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
303096,0.54234993,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
303196,0.54256415,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
303296,0.54277837,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
303396,0.54299265,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
303496,0.54320693,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
303596,0.54342115,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
303696,0.54363543,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
303796,0.54384971,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
303896,0.54406393,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
303996,0.5442782,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
304096,0.54449248,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
304196,0.5447067,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
304296,0.54492098,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
304396,0.54513526,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
304496,0.54534948,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
304596,0.5455637,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
304696,0.54577798,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
304796,0.54599226,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
304896,0.54620653,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
304996,0.54642081,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
305096,0.54663503,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
305196,0.54684931,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
305296,0.54706353,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
305396,0.54727781,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
305496,0.54749203,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
305596,0.54770631,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
305696,0.54792058,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
305796,0.54813486,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
305896,0.54834914,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
305996,0.54856336,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
306096,0.54877758,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
306196,0.54899186,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
306296,0.54920614,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
306396,0.54942036,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
306496,0.54963464,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
306596,0.54984891,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
306696,0.55006313,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
306796,0.55027741,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
306896,0.55049169,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
306996,0.55070591,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
307096,0.55092019,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
307196,0.55113447,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
307296,0.55134869,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
307396,0.55156291,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
307496,0.55177718,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
307596,0.55199146,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
307696,0.55220574,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
307796,0.55242002,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
307895,0.55263424,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
307995,0.55284852,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
308095,0.55306274,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
308195,0.55327702,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
308295,0.55349123,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
308395,0.55370551,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
308495,0.55391979,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
308595,0.55413407,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
308695,0.55434835,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
308795,0.55456257,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
308895,0.55477679,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
308995,0.55499107,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
309095,0.55520535,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
309195,0.55541956,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
309295,0.55563384,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
309395,0.55584812,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
309495,0.55606234,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
309595,0.55627662,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
309695,0.5564909,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
309795,0.55670512,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
309895,0.5569194,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
309995,0.55713367,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
310095,0.55734789,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
310195,0.55756211,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
310295,0.55777639,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
310395,0.55799067,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
310495,0.55820495,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
310595,0.55841923,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
310695,0.55863345,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
310795,0.55884773,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
310895,0.55906194,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
310995,0.55927622,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
311095,0.55949044,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
311195,0.55970472,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
311295,0.559919,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
311395,0.56013328,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
311495,0.56034756,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
311595,0.56056178,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
311695,0.560776,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
311795,0.56099027,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
311895,0.56120455,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
311995,0.56141877,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
312095,0.56163305,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
312195,0.56184733,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
312295,0.56206155,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
312395,0.56227583,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
312495,0.56249011,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
312595,0.56270432,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
312695,0.5629186,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
312795,0.56313288,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
312895,0.5633471,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
312995,0.56356138,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
313095,0.5637756,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
313195,0.56398988,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
313295,0.56420416,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
313395,0.56441844,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
313495,0.56463265,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
313595,0.56484693,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
313695,0.56506121,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
313795,0.56527543,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
313895,0.56548965,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
313995,0.56570393,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
314095,0.56591821,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
314195,0.56613249,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
314295,0.56634676,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
314395,0.56656098,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
314495,0.5667752,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
314595,0.56698948,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
314695,0.56720376,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
314795,0.56741798,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
314895,0.56763226,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
314995,0.56784654,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
315095,0.56806082,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
315195,0.56827503,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
315295,0.56848931,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
315394,0.56870353,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
315494,0.56891781,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
315594,0.56913209,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
315694,0.56934631,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
315794,0.56956059,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
315894,0.56977481,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
315994,0.56998909,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
316094,0.57020336,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
316194,0.57041764,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
316294,0.57063186,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
316394,0.57084614,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
316494,0.57106042,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
316594,0.57127464,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
316694,0.57148886,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
316794,0.57170314,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
316894,0.57191741,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
316994,0.57213169,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
317094,0.57234597,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
317194,0.57256019,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
317294,0.57277441,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
317394,0.57298869,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
317494,0.57320297,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
317594,0.57341719,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
317694,0.57363147,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
